ordem,operacao,centro_trabalho_id,centro_trabalho,data_inicio_base,hora_inicio_base,data_fim_base,hora_fim_base,indice_irpe,quantidade_executantes,esforco_individual,unidade_esforco_individual,chave_modelo,equipamento_ordem,local_instalacao_ordem,roteiro_operacoes,lista_tarefas_id,qualificacao,proficiencia_qualif,habilidade,proficiencia_hab
4010650,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1569,1005,1000010651,,,,,
4010651,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010652,,,,,
4010652,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010653,,,,,
4010653,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010654,,,,,
4010654,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010655,,,,,
4010655,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010656,,,,,
4010656,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010657,,,,,
4010657,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010658,,,,,
4010658,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010659,,,,,
4010659,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010660,,,,,
4010660,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010661,,,,,
4010661,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,,,H,,1560,1005,1000010662,,,,,
4010661,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010662,,,,,
4010662,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,,,H,,1561,1005,1000010663,,,,,
4010662,10,10000001,BM_EELET,22/8/2025,,22/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010663,,,,,
4010677,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1564,1005,1000010678,,,,,
4010678,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1565,1005,1000010679,,,,,
4010680,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1567,1005,1000010681,,,,,
4010681,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1568,1005,1000010682,,,,,
4010682,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1569,1005,1000010683,,,,,
4010683,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1560,1005,1000010684,,,,,
4010684,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1561,1005,1000010685,,,,,
4010685,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,1,1,H,,1562,1005,1000010686,,,,,
4010686,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1560,1005,1000010687,,,,,
4010686,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1560,1005,1000010687,,,,,
4010686,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1560,1005,1000010687,,,,,
4010686,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1560,1005,1000010687,,,,,
4010686,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1560,1005,1000010687,,,,,
4010688,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1562,1005,1000010689,,,,,
4010688,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1562,1005,1000010689,,,,,
4010688,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1562,1005,1000010689,,,,,
4010688,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1562,1005,1000010689,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010689,10,10000001,BM_EELET,23/8/2025,,23/8/2025,00:00:00,10,,,H,,1563,1005,1000010690,,,,,
4010663,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1560,1005,1000010664,,,,,
4010664,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1561,1005,1000010665,,,,,
4010665,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1562,1005,1000010666,,,,,
4010666,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1563,1005,1000010667,,,,,
4010667,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1564,1005,1000010668,,,,,
4010668,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1565,1005,1000010669,,,,,
4010669,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1566,1005,1000010670,,,,,
4010670,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1567,1005,1000010671,,,,,
4010671,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1568,1005,1000010672,,,,,
4010672,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1569,1005,1000010673,,,,,
4010674,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,,,H,,1561,1005,1000010675,,,,,
4010675,10,10000001,BM_EELET,11/9/2025,00:00:01,11/9/2025,23:59:59,10,1,1,H,,1562,1005,1000010676,,,,,
4010692,10,10000001,BM_EELET,11/9/2025,,11/9/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000010693,,,,,
4010593,10,10000001,BM_EELET,13/9/2025,,13/9/2025,00:00:00,10,,,H,,1560,1005,1000010594,,,,,
4010620,10,10000104,CMBCELET,13/9/2025,,13/9/2025,00:00:00,10,,,H,CBCELET,10000008,ITSS-GYN1-PRED-SLRN,1000010621,,,,,
4010620,10,10000104,CMBCELET,13/9/2025,,13/9/2025,00:00:00,10,1,1,H,CBCELET,10000008,ITSS-GYN1-PRED-SLRN,1000010621,,,,,
4010620,10,10000104,CMBCELET,13/9/2025,,13/9/2025,00:00:00,10,,,H,CBCELET,10000008,ITSS-GYN1-PRED-SLRN,1000010621,,,,,
4010620,10,10000104,CMBCELET,13/9/2025,,13/9/2025,00:00:00,10,,,H,CBCELET,10000008,ITSS-GYN1-PRED-SLRN,1000010621,,,,,
4010737,10,10000001,BM_EELET,14/9/2025,,15/9/2025,,10,1,1,H,,1560,1005,1000010738,,,,,
4010704,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1572,1005,1000010705,,,,,
4010705,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1573,1005,1000010706,,,,,
4010705,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1573,1005,1000010706,,,,,
4010708,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1576,1005,1000010709,,,,,
4010709,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1577,1005,1000010710,,,,,
4010710,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1578,1005,1000010711,,,,,
4010711,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1579,ITSS-BORR-BA01,1000010712,,,,,
4010712,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1580,ITSS-GYN1-PRED-SLRN,1000010713,,,,,
4010713,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1581,1005,1000010714,,,,,
4010714,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,1582,1005,1000010715,,,,,
4010715,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1583,1005,1000010716,,,,,
4010716,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1584,1005,1000010717,,,,,
4010717,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1585,1005,1000010718,,,,,
4010718,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1586,1005,1000010719,,,,,
4010719,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1587,1005,1000010720,,,,,
4010720,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1588,1005,1000010721,,,,,
4010721,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,1,1,H,,1589,1005,1000010722,,,,,
4010722,10,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010723,,,,,
4010722,20,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010723,,,,,
4010722,20,10000001,BM_EELET,15/9/2025,,15/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010723,,,,,
4010733,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,1560,1005,1000010734,,,,,
4010734,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,1560,1005,1000010735,,,,,
4010735,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,1560,1005,1000010736,,,,,
4010736,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,1560,1005,1000010737,,,,,
4010738,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,1561,1005,1000010739,,,,,
4010740,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,1560,1005,1000010741,,,,,
4010741,10,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,10000003,1005,1000010742,,,,,
4010742,30,10000001,BM_EELET,18/9/2025,,18/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010743,,,,,
4010739,10,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,1,1,H,,1563,1005,1000010740,,,,,
4010746,10,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010747,,,,,
4010746,20,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010747,,,,,
4010746,30,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010747,,,,,
4010747,10,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010748,,,,,
4010747,20,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010748,,,,,
4010747,30,10000001,BM_EELET,19/9/2025,,19/9/2025,00:00:00,10,,,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010748,,,,,
4010744,20,10000082,AUTOM,20/9/2025,,20/9/2025,00:00:00,10,,,H,,10000006,ITSS-BORR-BA02,1000010745,,,,,
4010744,30,10000001,BM_EELET,20/9/2025,,20/9/2025,00:00:00,10,1,1,H,,10000006,ITSS-BORR-BA02,1000010745,,,,,
4010744,40,10000063,BEMMECP,20/9/2025,,20/9/2025,00:00:00,10,1,1,H,,10000006,ITSS-BORR-BA02,1000010745,,,,,
4010751,10,10000001,BM_EELET,20/9/2025,,20/9/2025,00:00:00,10,,,H,,10000007,1005,1000010752,,,,,
4010751,10,10000001,BM_EELET,20/9/2025,,20/9/2025,00:00:00,10,,,H,,10000007,1005,1000010752,,,,,
4010769,10,10000001,BM_EELET,20/9/2025,,20/9/2025,00:00:00,5,1,1,H,,10000007,1005,1000010770,,,,,
4010752,10,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010753,,,,,
4010752,20,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010753,,,,,
4010752,30,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010753,,,,,
4010754,10,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,10000013,ITSS-BORR-SDRC,1000010755,,,,,
4010755,10,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,1580,ITSS-GYN1-PRED-SLRN,1000010756,,,,,
4010756,10,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,1581,1005,1000010757,,,,,
4010757,10,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,1582,1005,1000010758,,,,,
4010758,10,10000001,BM_EELET,21/9/2025,,21/9/2025,00:00:00,10,1,1,H,,1583,1005,1000010759,,,,,
4010015,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010016,,,,,
4010015,20,10000097,SQUAD_4,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010016,,,,,
4010015,30,10000060,MECANICA,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010016,,,,,
4010763,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000051,ITSS-GYN1-PRED-SLRN,1000010764,,,,,
4010764,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000050,ITSS-BORR-BA02,1000010765,,,,,
4010765,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000047,,1000010766,,,,,
4010766,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000048,,1000010767,,,,,
4010767,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,10,1,1,H,,10000052,,1000010768,,,,,
4010768,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,2228,UHBM-VX03-AL-01-23-A,1000010769,,,,,
4010770,10,10000036,ITSS_JL,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,10000141,,1000010771,,,,,
4010771,10,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,10000007,1005,1000010772,,,,,
4010771,20,10000097,SQUAD_4,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,10000007,1005,1000010772,,,,,
4010771,30,10000081,TESTE3C,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,10000007,1005,1000010772,,,,,
4010771,40,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,10000007,1005,1000010772,,,,,
4010771,50,10000001,BM_EELET,22/9/2025,,22/9/2025,00:00:00,5,1,1,H,,10000007,1005,1000010772,,,,,
4010018,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010019,,,,,
4010018,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010019,,,,,
4010019,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010020,,,,,
4010019,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010020,,,,,
4010020,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010021,,,,,
4010020,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010021,,,,,
4010021,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010022,,,,,
4010021,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010022,,,,,
4010022,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010023,,,,,
4010022,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010023,,,,,
4010023,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010024,,,,,
4010023,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010024,,,,,
4010023,30,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010024,,,,,
4010024,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010025,,,,,
4010024,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010025,,,,,
4010025,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010026,,,,,
4010025,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010026,,,,,
4010026,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010027,,,,,
4010026,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010027,,,,,
4010027,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010028,,,,,
4010027,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010028,,,,,
4010168,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,5",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,30,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,2,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,40,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,50,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,60,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,70,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,80,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,"0,1",H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,90,10000081,TESTE3C,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010168,100,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000009,BR-ANC-ARM-ALA4-F2FE4,1000010169,,,,,
4010772,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010773,,,,,
4010772,20,10000081,TESTE3C,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010773,,,,,
4010772,30,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010773,,,,,
4010773,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010774,,,,,
4010773,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010774,,,,,
4010773,30,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010774,,,,,
4010773,40,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010774,,,,,
4010774,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010775,,,,,
4010774,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010775,,,,,
4010775,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000176,ITSS-BORR-BA01,1000010776,,,,,
4010775,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,10,10000176,ITSS-BORR-BA01,1000010776,,,,,
4010776,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010777,,,,,
4010776,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010777,,,,,
4010776,30,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010777,,,,,
4010777,10,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000007,1005,1000010778,,,,,
4010777,20,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000007,1005,1000010778,,,,,
4010777,30,10000001,BM_EELET,25/9/2025,,25/9/2025,00:00:00,10,1,1,H,,10000007,1005,1000010778,,,,,
4010781,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,,1560,1005,1000010782,,,,,
4010782,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,,1561,1005,1000010783,,,,,
4010783,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,,1562,1005,1000010784,,,,,
4010786,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,1,1564,1005,1000010787,,,,,
4010787,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,1,1565,1005,1000010788,,,,,
4010788,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,1,1566,1005,1000010789,,,,,
4010789,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,1,1567,1005,1000010790,,,,,
4010790,10,10000001,BM_EELET,28/9/2025,,28/9/2025,00:00:00,10,1,1,H,1,1568,1005,1000010791,,,,,
4010750,10,10000001,BM_EELET,2/10/2025,,2/10/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010751,,,,,
4010750,20,10000001,BM_EELET,2/10/2025,,2/10/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010751,,,,,
4010750,30,10000001,BM_EELET,2/10/2025,,2/10/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000010751,,,,,
4009118,10,10000001,BM_EELET,5/10/2025,,5/10/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009119,,,,,
4009118,10,10000001,BM_EELET,5/10/2025,,5/10/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009119,,,,,
4009118,10,10000001,BM_EELET,5/10/2025,,5/10/2025,00:00:00,10,2,2,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009119,,,,,
4009118,20,10000001,BM_EELET,5/10/2025,,5/10/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009119,,,,,
4009118,30,10000082,AUTOM,5/10/2025,,5/10/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009119,,,,,
4009118,40,10000001,BM_EELET,5/10/2025,,5/10/2025,00:00:00,10,1,1,H,,10000008,ITSS-GYN1-PRED-SLRN,1000009119,,,,,
4010795,20,10000001,BM_EELET,6/10/2025,,6/10/2025,00:00:00,10,1,1,H,4,10000003,1005,1000010796,,,,,
4010822,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1560,1005,1000010823,,,,,
4010823,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1561,1005,1000010824,,,,,
4010824,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1560,1005,1000010825,,,,,
4010825,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1561,1005,1000010826,,,,,
4010826,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1560,1005,1000010827,,,,,
4010827,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1561,1005,1000010828,,,,,
4010828,10,10000001,BM_EELET,10/10/2025,,10/10/2025,00:00:00,10,1,1,H,1,1560,1005,1000010829,,,,,
